class,gill_spore,bruises_odor,gill-color,odor,pop_habitat,spore-print-color,ring-type,gill-size,cap_gill_color,stalk-surface-above-ring,bruises,stalk-surface-below-ring,population,stalk-root,habitat,gill-spacing,stalk-color-above-ring,stalk-color-below-ring,cap_shape_surface,stalk-shape
0,17,2,0,2,44,7,0,1,20,2,0,1,4,0,4,0,7,7,32,1
0,17,7,0,7,42,7,0,1,40,1,0,1,4,0,2,0,7,7,33,1
0,17,2,0,2,44,7,0,1,20,1,0,2,4,0,4,0,6,6,33,1
0,17,8,0,8,40,7,0,1,20,1,0,2,4,0,0,0,7,7,52,1
0,17,7,0,7,44,7,0,1,20,2,0,1,4,0,4,0,6,6,22,1
0,17,2,0,2,44,7,0,1,20,1,0,1,4,0,4,0,6,6,23,1
0,17,7,0,7,40,7,0,1,20,2,0,1,4,0,0,0,6,6,53,1
0,17,8,0,8,40,7,0,1,40,2,0,2,4,0,0,0,6,7,23,1
0,17,8,0,8,40,7,0,1,20,2,0,2,4,0,0,0,6,7,53,1
0,17,8,0,8,42,7,0,1,40,2,0,2,4,0,2,0,7,6,23,1
0,17,8,0,8,42,7,0,1,20,2,0,2,4,0,2,0,7,6,53,1
0,17,8,0,8,42,7,0,1,40,1,0,1,4,0,2,0,7,6,33,1
0,17,2,0,2,42,7,0,1,20,2,0,1,4,0,2,0,7,7,22,1
0,17,2,0,2,44,7,0,1,40,1,0,2,4,0,4,0,6,6,52,1
0,17,2,0,2,40,7,0,1,40,1,0,2,4,0,0,0,6,6,23,1
0,17,7,0,7,40,7,0,1,20,2,0,1,4,0,0,0,7,6,22,1
0,17,8,0,8,40,7,0,1,20,1,0,1,4,0,0,0,6,7,52,1
0,17,8,0,8,40,7,0,1,40,2,0,1,4,0,0,0,7,6,22,1
0,17,7,0,7,42,7,0,1,40,2,0,1,4,0,2,0,6,6,23,1
0,17,2,0,2,40,7,0,1,20,2,0,2,4,0,0,0,6,6,53,1
0,17,2,0,2,40,7,0,1,20,2,0,1,4,0,0,0,6,6,52,1
0,17,8,0,8,42,7,0,1,20,2,0,2,4,0,2,0,6,6,23,1
0,17,8,0,8,42,7,0,1,20,1,0,2,4,0,2,0,6,7,22,1
0,17,2,0,2,40,7,0,1,20,1,0,2,4,0,0,0,7,6,23,1
0,17,7,0,7,42,7,0,1,40,2,0,2,4,0,2,0,6,7,52,1
0,17,7,0,7,40,7,0,1,40,2,0,1,4,0,0,0,7,7,22,1
0,17,2,0,2,42,7,0,1,40,1,0,1,4,0,2,0,6,7,52,1
0,17,8,0,8,44,7,0,1,40,1,0,1,4,0,4,0,7,6,23,1
0,17,7,0,7,40,7,0,1,40,1,0,1,4,0,0,0,6,7,33,1
0,17,7,0,7,44,7,0,1,20,2,0,1,4,0,4,0,6,7,52,1
0,17,2,0,2,40,7,0,1,40,1,0,2,4,0,0,0,7,7,23,1
0,17,7,0,7,44,7,0,1,20,2,0,1,4,0,4,0,6,6,53,1
0,17,7,0,7,40,7,0,1,20,1,0,1,4,0,0,0,6,7,23,1
0,17,8,0,8,40,7,0,1,20,2,0,1,4,0,0,0,7,7,53,1
0,17,8,0,8,42,7,0,1,20,1,0,2,4,0,2,0,7,7,23,1
0,17,7,0,7,40,7,0,1,20,2,0,2,4,0,0,0,7,6,23,1
0,17,7,0,7,42,7,0,1,20,2,0,1,4,0,2,0,7,7,22,1
0,17,8,0,8,42,7,0,1,20,1,0,1,4,0,2,0,7,7,33,1
0,17,2,0,2,44,7,0,1,20,2,0,1,4,0,4,0,6,6,52,1
1,7,5,2,5,31,7,4,0,32,1,0,2,3,0,1,1,7,7,32,0
0,17,8,0,8,42,7,0,1,40,1,0,2,4,0,2,0,6,7,52,1
0,17,7,0,7,40,7,0,1,20,2,0,1,4,0,0,0,6,7,22,1
0,17,8,0,8,40,7,0,1,40,2,0,1,4,0,0,0,6,6,22,1
0,17,7,0,7,42,7,0,1,20,1,0,1,4,0,2,0,6,6,22,1
0,17,7,0,7,44,7,0,1,40,1,0,2,4,0,4,0,6,6,23,1
0,17,8,0,8,44,7,0,1,20,2,0,2,4,0,4,0,7,6,52,1
0,17,7,0,7,44,7,0,1,20,2,0,1,4,0,4,0,7,7,52,1
0,17,8,0,8,40,7,0,1,20,2,0,2,4,0,0,0,7,6,52,1
0,17,2,0,2,44,7,0,1,20,1,0,2,4,0,4,0,6,7,52,1
0,17,7,0,7,40,7,0,1,20,2,0,2,4,0,0,0,6,7,22,1
0,17,7,0,7,44,7,0,1,20,2,0,1,4,0,4,0,6,6,52,1
0,17,2,0,2,42,7,0,1,40,2,0,1,4,0,2,0,6,6,52,1
0,17,7,0,7,42,7,0,1,40,2,0,1,4,0,2,0,6,7,22,1
0,17,8,0,8,40,7,0,1,40,1,0,2,4,0,0,0,7,7,33,1
0,17,7,0,7,44,7,0,1,20,1,0,2,4,0,4,0,6,7,53,1
0,17,2,0,2,42,7,0,1,40,1,0,2,4,0,2,0,6,7,52,1
0,17,2,0,2,44,7,0,1,20,1,0,1,4,0,4,0,6,7,52,1
1,7,5,7,5,31,7,4,0,87,1,0,1,3,0,1,1,7,7,2,0
0,17,7,0,7,44,7,0,1,20,1,0,1,4,0,4,0,6,7,22,1
0,17,8,0,8,42,7,0,1,20,2,0,2,4,0,2,0,6,7,52,1
0,17,2,0,2,40,7,0,1,20,2,0,1,4,0,0,0,7,6,53,1
0,17,2,0,2,44,7,0,1,40,2,0,2,4,0,4,0,7,6,23,1
0,17,8,0,8,42,7,0,1,20,1,0,2,4,0,2,0,6,6,22,1
0,17,7,0,7,40,7,0,1,40,2,0,1,4,0,0,0,7,6,23,1
0,17,2,0,2,40,7,0,1,20,1,0,1,4,0,0,0,7,6,23,1
0,17,2,0,2,40,7,0,1,40,2,0,2,4,0,0,0,6,7,22,1
0,17,2,0,2,42,7,0,1,20,2,0,2,4,0,2,0,7,6,53,1
0,17,7,0,7,40,7,0,1,40,1,0,2,4,0,0,0,6,7,22,1
0,17,8,0,8,42,7,0,1,40,1,0,2,4,0,2,0,7,7,52,1
0,17,7,0,7,44,7,0,1,20,1,0,2,4,0,4,0,6,6,22,1
0,17,7,0,7,40,7,0,1,40,2,0,2,4,0,0,0,7,7,52,1
0,17,7,0,7,42,7,0,1,20,1,0,2,4,0,2,0,6,7,22,1
0,17,8,0,8,44,7,0,1,20,2,0,2,4,0,4,0,6,7,53,1
0,17,2,0,2,44,7,0,1,40,2,0,1,4,0,4,0,7,7,23,1
0,17,2,0,2,42,7,0,1,20,1,0,2,4,0,2,0,6,6,53,1
0,17,2,0,2,44,7,0,1,40,1,0,1,4,0,4,0,7,7,22,1
0,17,8,0,8,44,7,0,1,40,1,0,2,4,0,4,0,7,6,22,1
0,17,8,0,8,44,7,0,1,40,1,0,1,4,0,4,0,7,7,52,1
0,17,7,0,7,40,7,0,1,20,2,0,2,4,0,0,0,7,6,22,1
0,17,8,0,8,44,7,0,1,40,1,0,2,4,0,4,0,6,6,33,1
0,17,2,0,2,42,7,0,1,20,2,0,1,4,0,2,0,6,6,53,1
0,17,7,0,7,40,7,0,1,20,2,0,1,4,0,0,0,6,7,53,1
0,17,7,0,7,40,7,0,1,40,1,0,1,4,0,0,0,6,6,32,1
0,17,2,0,2,44,7,0,1,20,1,0,2,4,0,4,0,6,6,52,1
0,17,2,0,2,44,7,0,1,20,2,0,2,4,0,4,0,6,7,52,1
0,17,2,0,2,42,7,0,1,40,2,0,1,4,0,2,0,7,7,23,1
0,17,8,0,8,40,7,0,1,20,2,0,2,4,0,0,0,6,7,22,1
0,17,2,0,2,44,7,0,1,20,2,0,2,4,0,4,0,6,6,22,1
0,17,2,0,2,42,7,0,1,40,1,0,2,4,0,2,0,7,6,22,1
0,17,2,0,2,44,7,0,1,20,2,0,2,4,0,4,0,6,7,23,1
0,17,2,0,2,42,7,0,1,20,2,0,1,4,0,2,0,6,7,23,1
0,17,7,0,7,40,7,0,1,20,1,0,2,4,0,0,0,6,6,32,1
0,17,2,0,2,40,7,0,1,40,1,0,2,4,0,0,0,7,6,52,1
0,17,8,0,8,40,7,0,1,40,1,0,2,4,0,0,0,6,6,23,1
0,17,2,0,2,44,7,0,1,20,1,0,1,4,0,4,0,7,7,22,1
0,17,8,0,8,40,7,0,1,40,2,0,2,4,0,0,0,7,7,32,1
0,17,2,0,2,44,7,0,1,40,2,0,2,4,0,4,0,6,7,23,1
0,17,8,0,8,42,7,0,1,20,2,0,2,4,0,2,0,6,7,53,1
0,17,2,0,2,44,7,0,1,20,1,0,1,4,0,4,0,7,6,53,1
0,17,8,0,8,44,7,0,1,20,1,0,2,4,0,4,0,6,6,52,1
0,17,2,0,2,42,7,0,1,40,1,0,1,4,0,2,0,6,7,23,1
0,17,7,0,7,44,7,0,1,40,1,0,2,4,0,4,0,6,7,23,1
0,17,7,0,7,44,7,0,1,20,1,0,2,4,0,4,0,6,7,23,1
0,17,8,0,8,42,7,0,1,40,1,0,2,4,0,2,0,7,7,33,1
0,17,7,0,7,40,7,0,1,40,1,0,1,4,0,0,0,6,6,52,1
0,17,8,0,8,42,7,0,1,20,2,0,2,4,0,2,0,6,6,52,1
0,17,2,0,2,42,7,0,1,40,2,0,2,4,0,2,0,6,7,52,1
0,17,2,0,2,44,7,0,1,20,2,0,1,4,0,4,0,7,6,23,1
0,17,2,0,2,40,7,0,1,20,2,0,1,4,0,0,0,6,6,33,1
1,7,5,10,5,31,7,4,0,40,2,0,1,3,0,1,1,7,7,50,0
0,17,2,0,2,42,7,0,1,20,2,0,2,4,0,2,0,6,7,23,1
0,17,2,0,2,42,7,0,1,20,1,0,2,4,0,2,0,7,6,52,1
0,17,7,0,7,42,7,0,1,20,1,0,2,4,0,2,0,6,7,52,1
0,17,7,0,7,40,7,0,1,20,1,0,1,4,0,0,0,6,7,53,1
0,17,2,0,2,44,7,0,1,40,1,0,1,4,0,4,0,6,6,23,1
0,17,8,0,8,42,7,0,1,40,2,0,2,4,0,2,0,6,6,23,1
0,17,7,0,7,44,7,0,1,40,1,0,2,4,0,4,0,7,6,52,1
0,17,2,0,2,42,7,0,1,20,1,0,1,4,0,2,0,7,6,52,1
0,17,2,0,2,40,7,0,1,20,2,0,1,4,0,0,0,6,7,23,1
0,17,2,0,2,42,7,0,1,40,1,0,1,4,0,2,0,6,6,22,1
0,17,2,0,2,42,7,0,1,40,1,0,2,4,0,2,0,7,6,23,1
0,17,8,0,8,40,7,0,1,40,1,0,1,4,0,0,0,7,6,23,1
0,17,2,0,2,42,7,0,1,20,1,0,2,4,0,2,0,7,6,53,1
0,17,2,0,2,44,7,0,1,20,2,0,1,4,0,4,0,7,7,52,1
0,17,2,0,2,42,7,0,1,40,2,0,2,4,0,2,0,6,6,22,1
0,17,7,0,7,40,7,0,1,40,1,0,2,4,0,0,0,7,6,22,1
0,17,2,0,2,40,7,0,1,20,2,0,1,4,0,0,0,6,7,52,1
0,17,2,0,2,42,7,0,1,40,1,0,1,4,0,2,0,7,6,22,1
0,17,2,0,2,44,7,0,1,40,1,0,1,4,0,4,0,6,6,22,1
0,17,2,0,2,44,7,0,1,40,2,0,2,4,0,4,0,6,6,23,1
0,17,7,0,7,42,7,0,1,40,1,0,1,4,0,2,0,7,7,52,1
0,17,8,0,8,42,7,0,1,40,1,0,2,4,0,2,0,7,6,22,1
0,17,8,0,8,44,7,0,1,40,1,0,1,4,0,4,0,6,7,22,1
0,17,8,0,8,44,7,0,1,40,2,0,2,4,0,4,0,7,7,52,1
0,17,2,0,2,44,7,0,1,40,1,0,1,4,0,4,0,7,6,23,1
0,17,8,0,8,44,7,0,1,40,1,0,2,4,0,4,0,6,7,52,1
0,17,8,0,8,44,7,0,1,40,2,0,2,4,0,4,0,6,7,52,1
0,17,2,0,2,44,7,0,1,40,1,0,1,4,0,4,0,7,6,22,1
0,17,2,0,2,40,7,0,1,40,2,0,2,4,0,0,0,6,6,23,1
0,17,8,0,8,40,7,0,1,20,2,0,2,4,0,0,0,6,6,53,1
0,17,2,0,2,42,7,0,1,20,2,0,1,4,0,2,0,7,6,22,1
0,17,7,0,7,40,7,0,1,40,2,0,1,4,0,0,0,6,6,23,1
0,17,8,0,8,42,7,0,1,20,2,0,1,4,0,2,0,7,6,22,1
0,17,2,0,2,44,7,0,1,40,1,0,1,4,0,4,0,6,7,52,1
1,7,5,7,5,21,7,4,0,87,1,0,1,2,0,1,1,7,7,30,0
0,17,2,0,2,44,7,0,1,40,2,0,2,4,0,4,0,7,6,52,1
0,17,2,0,2,40,7,0,1,40,1,0,2,4,0,0,0,7,6,22,1
0,17,8,0,8,44,7,0,1,40,1,0,1,4,0,4,0,7,7,23,1
0,17,2,0,2,40,7,0,1,40,1,0,2,4,0,0,0,7,7,22,1
0,17,8,0,8,40,7,0,1,40,1,0,2,4,0,0,0,6,7,23,1
0,17,2,0,2,42,7,0,1,40,2,0,2,4,0,2,0,7,7,23,1
0,17,2,0,2,40,7,0,1,40,2,0,1,4,0,0,0,6,6,22,1
0,17,8,0,8,44,7,0,1,20,1,0,2,4,0,4,0,6,7,23,1
1,4,5,6,5,42,4,4,0,46,2,0,2,4,0,2,0,5,5,2,0
0,17,2,0,2,40,7,0,1,20,1,0,2,4,0,0,0,7,6,22,1
0,17,7,0,7,44,7,0,1,20,1,0,1,4,0,4,0,6,6,22,1
0,17,8,0,8,42,7,0,1,20,1,0,1,4,0,2,0,6,6,52,1
0,17,7,0,7,42,7,0,1,40,2,0,1,4,0,2,0,7,7,23,1
0,17,7,0,7,44,7,0,1,20,1,0,2,4,0,4,0,7,6,23,1
0,17,2,0,2,42,7,0,1,40,1,0,2,4,0,2,0,6,6,22,1
0,17,7,0,7,42,7,0,1,20,1,0,1,4,0,2,0,7,6,23,1
0,17,7,0,7,44,7,0,1,40,1,0,2,4,0,4,0,7,6,22,1
0,17,8,0,8,44,7,0,1,40,1,0,2,4,0,4,0,7,7,33,1
0,17,2,0,2,42,7,0,1,20,1,0,2,4,0,2,0,6,6,23,1
0,17,7,0,7,40,7,0,1,20,1,0,1,4,0,0,0,6,6,22,1
0,17,2,0,2,44,7,0,1,20,1,0,2,4,0,4,0,7,6,53,1
0,17,8,0,8,42,7,0,1,40,1,0,1,4,0,2,0,6,6,22,1
0,17,7,0,7,44,7,0,1,20,1,0,2,4,0,4,0,6,7,52,1
0,17,8,0,8,44,7,0,1,40,1,0,1,4,0,4,0,7,7,33,1
0,17,7,0,7,44,7,0,1,40,1,0,1,4,0,4,0,7,6,52,1
0,17,2,0,2,40,7,0,1,20,1,0,1,4,0,0,0,7,6,53,1
0,17,8,0,8,40,7,0,1,40,1,0,2,4,0,0,0,7,7,23,1
0,17,8,0,8,40,7,0,1,20,2,0,1,4,0,0,0,6,6,22,1
0,17,2,0,2,44,7,0,1,40,2,0,2,4,0,4,0,7,7,22,1
1,7,5,2,5,31,7,4,0,82,1,0,2,3,0,1,1,7,7,52,0
0,17,8,0,8,40,7,0,1,40,2,0,2,4,0,0,0,7,6,23,1
0,17,2,0,2,42,7,0,1,40,2,0,1,4,0,2,0,7,6,22,1
0,17,8,0,8,42,7,0,1,20,2,0,2,4,0,2,0,6,6,53,1
0,17,7,0,7,42,7,0,1,20,2,0,1,4,0,2,0,7,6,22,1
0,17,7,0,7,44,7,0,1,40,2,0,2,4,0,4,0,7,6,52,1
0,17,2,0,2,42,7,0,1,20,2,0,1,4,0,2,0,6,7,53,1
1,7,5,2,5,31,7,4,0,32,1,0,1,3,0,1,1,7,7,30,0
0,17,7,0,7,42,7,0,1,20,1,0,2,4,0,2,0,7,6,22,1
0,17,7,0,7,44,7,0,1,20,2,0,1,4,0,4,0,7,7,23,1
1,7,5,10,5,31,7,4,0,90,2,0,1,3,0,1,1,7,7,0,0
0,17,8,0,8,42,7,0,1,40,2,0,1,4,0,2,0,6,7,22,1
0,17,7,0,7,42,7,0,1,20,1,0,2,4,0,2,0,7,7,53,1
0,17,2,0,2,40,7,0,1,20,2,0,1,4,0,0,0,6,6,53,1
0,17,7,0,7,44,7,0,1,40,1,0,2,4,0,4,0,7,7,22,1
0,17,2,0,2,40,7,0,1,40,1,0,1,4,0,0,0,6,6,52,1
0,17,7,0,7,44,7,0,1,20,1,0,1,4,0,4,0,7,7,22,1
0,17,7,0,7,42,7,0,1,20,2,0,1,4,0,2,0,6,6,22,1
0,17,7,0,7,42,7,0,1,20,2,0,2,4,0,2,0,6,7,22,1
0,7,4,10,4,10,7,3,0,30,1,0,3,1,1,0,0,1,1,53,0
0,17,8,0,8,40,7,0,1,40,2,0,1,4,0,0,0,6,6,23,1
0,17,8,0,8,40,7,0,1,20,2,0,2,4,0,0,0,7,7,23,1
0,17,7,0,7,44,7,0,1,20,1,0,1,4,0,4,0,6,7,52,1
0,17,8,0,8,44,7,0,1,20,2,0,2,4,0,4,0,6,7,22,1
0,17,2,0,2,44,7,0,1,20,1,0,1,4,0,4,0,7,7,23,1
0,17,7,0,7,42,7,0,1,20,2,0,2,4,0,2,0,6,7,23,1
0,17,2,0,2,42,7,0,1,20,1,0,1,4,0,2,0,7,7,52,1
0,17,7,0,7,44,7,0,1,20,2,0,1,4,0,4,0,6,7,22,1
1,8,5,5,5,12,8,4,0,45,2,0,2,1,0,2,0,5,5,52,0
0,17,7,0,7,40,7,0,1,40,2,0,1,4,0,0,0,6,7,23,1
0,17,7,0,7,42,7,0,1,20,2,0,2,4,0,2,0,7,6,23,1
0,17,7,0,7,42,7,0,1,20,2,0,2,4,0,2,0,7,7,23,1
0,17,2,0,2,44,7,0,1,40,1,0,2,4,0,4,0,6,7,52,1
0,17,8,0,8,40,7,0,1,20,1,0,2,4,0,0,0,6,6,52,1
0,17,2,0,2,40,7,0,1,20,1,0,1,4,0,0,0,6,6,53,1
0,17,7,0,7,44,7,0,1,20,2,0,1,4,0,4,0,7,6,52,1
0,17,8,0,8,44,7,0,1,20,2,0,2,4,0,4,0,6,6,53,1
0,17,2,0,2,44,7,0,1,20,2,0,1,4,0,4,0,7,7,23,1
1,4,5,5,5,42,4,4,0,45,2,0,2,4,0,2,0,5,5,52,0
0,17,7,0,7,44,7,0,1,40,1,0,1,4,0,4,0,6,6,22,1
0,17,2,0,2,44,7,0,1,20,2,0,2,4,0,4,0,7,7,53,1
0,17,2,0,2,40,7,0,1,40,2,0,2,4,0,0,0,7,6,22,1
0,17,8,0,8,44,7,0,1,20,1,0,1,4,0,4,0,7,7,23,1
0,17,2,0,2,40,7,0,1,20,1,0,2,4,0,0,0,6,7,53,1
0,17,7,0,7,40,7,0,1,40,1,0,2,4,0,0,0,6,7,52,1
0,17,2,0,2,42,7,0,1,40,2,0,1,4,0,2,0,7,6,52,1
0,17,8,0,8,42,7,0,1,40,2,0,2,4,0,2,0,7,7,52,1
0,17,7,0,7,40,7,0,1,20,2,0,2,4,0,0,0,6,7,53,1
0,17,8,0,8,42,7,0,1,40,1,0,2,4,0,2,0,6,6,22,1
0,17,8,0,8,42,7,0,1,40,2,0,2,4,0,2,0,7,6,22,1
0,17,8,0,8,42,7,0,1,20,2,0,2,4,0,2,0,6,6,33,1
0,17,8,0,8,40,7,0,1,40,1,0,2,4,0,0,0,7,6,52,1
0,17,8,0,8,44,7,0,1,40,2,0,1,4,0,4,0,6,7,23,1
1,7,5,2,5,21,7,4,0,82,2,0,1,2,0,1,1,7,7,32,0
0,17,8,0,8,42,7,0,1,20,2,0,1,4,0,2,0,7,7,22,1
0,17,8,0,8,42,7,0,1,20,2,0,1,4,0,2,0,6,7,52,1
0,17,2,0,2,40,7,0,1,40,2,0,2,4,0,0,0,7,6,23,1
0,17,7,0,7,44,7,0,1,40,1,0,1,4,0,4,0,6,6,23,1
0,17,8,0,8,40,7,0,1,20,1,0,1,4,0,0,0,6,7,23,1
0,17,2,0,2,44,7,0,1,40,1,0,1,4,0,4,0,6,6,52,1
0,17,7,0,7,42,7,0,1,40,1,0,1,4,0,2,0,7,6,23,1
0,17,7,0,7,42,7,0,1,40,2,0,1,4,0,2,0,7,6,52,1
0,17,8,0,8,42,7,0,1,40,1,0,1,4,0,2,0,6,6,33,1
0,17,7,0,7,40,7,0,1,20,1,0,2,4,0,0,0,7,6,22,1
0,17,7,0,7,42,7,0,1,20,1,0,1,4,0,2,0,6,6,23,1
0,17,2,0,2,42,7,0,1,20,2,0,2,4,0,2,0,7,7,23,1
0,17,7,0,7,44,7,0,1,20,1,0,1,4,0,4,0,7,6,23,1
0,17,2,0,2,44,7,0,1,40,2,0,2,4,0,4,0,7,7,23,1
0,17,2,0,2,42,7,0,1,40,2,0,2,4,0,2,0,7,6,23,1
0,17,8,0,8,42,7,0,1,40,1,0,2,4,0,2,0,6,7,33,1
0,17,8,0,8,44,7,0,1,40,1,0,2,4,0,4,0,6,7,33,1
0,17,8,0,8,44,7,0,1,20,1,0,2,4,0,4,0,7,6,22,1
0,17,8,0,8,40,7,0,1,20,1,0,1,4,0,0,0,7,6,52,1
0,17,2,0,2,42,7,0,1,40,1,0,2,4,0,2,0,6,7,32,1
0,17,2,0,2,44,7,0,1,20,2,0,2,4,0,4,0,6,6,52,1
0,17,2,0,2,40,7,0,1,40,1,0,1,4,0,0,0,6,7,22,1
0,17,7,0,7,42,7,0,1,20,2,0,1,4,0,2,0,7,7,52,1
0,17,8,0,8,44,7,0,1,40,2,0,1,4,0,4,0,6,7,22,1
0,17,2,0,2,42,7,0,1,40,1,0,1,4,0,2,0,7,6,52,1
0,17,8,0,8,40,7,0,1,20,2,0,1,4,0,0,0,7,6,23,1
0,17,2,0,2,42,7,0,1,40,1,0,2,4,0,2,0,7,6,52,1
0,17,8,0,8,44,7,0,1,20,2,0,2,4,0,4,0,7,7,52,1
0,17,7,0,7,40,7,0,1,20,2,0,1,4,0,0,0,7,7,52,1
0,17,7,0,7,44,7,0,1,40,1,0,1,4,0,4,0,6,6,52,1
0,17,7,0,7,40,7,0,1,20,2,0,2,4,0,0,0,7,7,53,1
0,17,8,0,8,44,7,0,1,20,2,0,1,4,0,4,0,6,7,23,1
0,17,7,0,7,40,7,0,1,20,1,0,2,4,0,0,0,6,7,22,1
0,17,8,0,8,40,7,0,1,20,1,0,1,4,0,0,0,7,7,52,1
0,17,8,0,8,42,7,0,1,20,1,0,1,4,0,2,0,7,7,23,1
0,17,8,0,8,44,7,0,1,20,1,0,2,4,0,4,0,7,7,22,1
0,17,7,0,7,42,7,0,1,20,2,0,1,4,0,2,0,6,7,22,1
0,17,2,0,2,40,7,0,1,40,1,0,1,4,0,0,0,7,6,23,1
0,17,7,0,7,44,7,0,1,40,2,0,1,4,0,4,0,7,7,22,1
0,17,2,0,2,44,7,0,1,20,2,0,1,4,0,4,0,7,6,52,1
0,17,7,0,7,42,7,0,1,40,1,0,1,4,0,2,0,6,6,23,1
0,17,7,0,7,40,7,0,1,40,2,0,1,4,0,0,0,6,6,22,1
0,17,2,0,2,42,7,0,1,40,1,0,2,4,0,2,0,6,6,23,1
0,17,7,0,7,42,7,0,1,20,1,0,1,4,0,2,0,6,7,22,1
0,17,2,0,2,44,7,0,1,20,2,0,1,4,0,4,0,6,7,23,1
0,17,8,0,8,40,7,0,1,40,1,0,2,4,0,0,0,7,6,23,1
0,17,8,0,8,40,7,0,1,20,1,0,1,4,0,0,0,7,6,22,1
0,17,2,0,2,40,7,0,1,20,2,0,1,4,0,0,0,7,6,22,1
0,17,7,0,7,40,7,0,1,40,1,0,1,4,0,0,0,6,6,23,1
0,17,2,0,2,40,7,0,1,20,1,0,2,4,0,0,0,7,7,22,1
0,17,2,0,2,40,7,0,1,40,1,0,2,4,0,0,0,6,6,22,1
0,17,7,0,7,40,7,0,1,20,2,0,2,4,0,0,0,6,6,33,1
0,17,2,0,2,40,7,0,1,20,2,0,1,4,0,0,0,7,7,23,1
0,17,2,0,2,40,7,0,1,20,1,0,1,4,0,0,0,7,6,22,1
0,17,8,0,8,40,7,0,1,20,2,0,2,4,0,0,0,7,6,23,1
0,17,7,0,7,42,7,0,1,40,1,0,2,4,0,2,0,7,6,23,1
0,17,2,0,2,44,7,0,1,20,2,0,2,4,0,4,0,6,6,23,1
0,17,7,0,7,44,7,0,1,40,2,0,1,4,0,4,0,6,6,22,1
0,17,8,0,8,40,7,0,1,20,2,0,2,4,0,0,0,7,7,53,1
1,7,5,7,5,21,7,4,0,87,1,0,2,2,0,1,1,7,7,50,0
0,17,7,0,7,40,7,0,1,20,1,0,2,4,0,0,0,7,7,52,1
0,17,2,0,2,42,7,0,1,20,2,0,2,4,0,2,0,6,7,52,1
0,17,8,0,8,42,7,0,1,40,1,0,1,4,0,2,0,6,7,23,1
0,17,8,0,8,40,7,0,1,20,2,0,2,4,0,0,0,6,6,52,1
0,17,8,0,8,40,7,0,1,40,2,0,1,4,0,0,0,7,7,52,1
0,17,2,0,2,44,7,0,1,40,1,0,2,4,0,4,0,7,7,52,1
0,17,8,0,8,42,7,0,1,40,1,0,1,4,0,2,0,7,7,52,1
1,7,5,7,5,21,7,4,0,37,2,0,1,2,0,1,1,7,7,50,0
0,17,2,0,2,42,7,0,1,20,1,0,2,4,0,2,0,7,6,23,1
0,17,2,0,2,42,7,0,1,20,2,0,1,4,0,2,0,7,6,23,1
0,17,8,0,8,44,7,0,1,20,2,0,2,4,0,4,0,7,7,53,1
0,17,8,0,8,44,7,0,1,40,1,0,1,4,0,4,0,6,7,52,1
0,17,8,0,8,44,7,0,1,20,1,0,2,4,0,4,0,6,6,32,1
0,17,2,0,2,40,7,0,1,20,1,0,2,4,0,0,0,7,7,33,1
0,17,7,0,7,40,7,0,1,20,1,0,1,4,0,0,0,6,6,23,1
0,17,2,0,2,42,7,0,1,40,1,0,1,4,0,2,0,7,7,52,1
0,17,7,0,7,42,7,0,1,40,1,0,2,4,0,2,0,7,7,22,1
0,17,7,0,7,44,7,0,1,20,1,0,2,4,0,4,0,7,7,52,1
0,17,8,0,8,40,7,0,1,40,1,0,1,4,0,0,0,7,7,23,1
0,17,7,0,7,44,7,0,1,40,1,0,2,4,0,4,0,7,7,52,1
1,7,5,7,5,21,7,4,0,87,2,0,1,2,0,1,1,7,7,30,0
0,17,2,0,2,40,7,0,1,40,2,0,1,4,0,0,0,6,7,33,1
0,17,2,0,2,40,7,0,1,20,2,0,1,4,0,0,0,6,7,22,1
0,17,2,0,2,40,7,0,1,20,1,0,2,4,0,0,0,6,6,53,1
0,17,7,0,7,42,7,0,1,40,2,0,2,4,0,2,0,6,6,52,1
0,17,8,0,8,40,7,0,1,40,2,0,2,4,0,0,0,7,6,52,1
0,17,8,0,8,42,7,0,1,20,1,0,2,4,0,2,0,7,6,23,1
0,17,7,0,7,42,7,0,1,40,2,0,2,4,0,2,0,7,6,23,1
0,17,8,0,8,42,7,0,1,20,2,0,2,4,0,2,0,7,7,53,1
0,17,8,0,8,44,7,0,1,20,2,0,1,4,0,4,0,6,6,22,1
0,17,7,0,7,40,7,0,1,20,2,0,1,4,0,0,0,6,7,52,1
0,17,7,0,7,44,7,0,1,40,1,0,2,4,0,4,0,6,7,52,1
0,17,2,0,2,42,7,0,1,40,1,0,1,4,0,2,0,7,6,23,1
0,17,7,0,7,42,7,0,1,20,2,0,1,4,0,2,0,7,6,23,1
0,17,7,0,7,42,7,0,1,40,1,0,2,4,0,2,0,7,7,23,1
0,17,2,0,2,40,7,0,1,40,2,0,2,4,0,0,0,7,7,23,1
0,17,8,0,8,44,7,0,1,40,2,0,1,4,0,4,0,6,6,22,1
0,17,2,0,2,44,7,0,1,20,1,0,2,4,0,4,0,6,7,23,1
0,17,7,0,7,42,7,0,1,20,1,0,2,4,0,2,0,7,6,23,1
0,17,7,0,7,44,7,0,1,20,1,0,2,4,0,4,0,7,6,53,1
0,17,2,0,2,44,7,0,1,20,2,0,1,4,0,4,0,6,6,32,1
0,17,7,0,7,44,7,0,1,20,2,0,2,4,0,4,0,6,7,23,1
